id,date,language,username,problemCode,contestCode,result,time,memory
18921985,2018-06-17 21:51:35,PYTH 3.5,fyfrog,MINIONS,COOK95A,WA,1.33,27752
18921980,2018-06-17 21:51:32,C++14,mahir111,GOODPERM,COOK95A,AC,0.09,16064
18921967,2018-06-17 21:51:28,C++14,amulyagaur111,GOODPERM,COOK95A,WA,0.07,15240
18921970,2018-06-17 21:51:28,C++14,mariand,GOODPERM,COOK95A,AC,0.02,15240
18921962,2018-06-17 21:51:25,C++14,nai123,GOODPERM,COOK95A,AC,0.06,16064
18921958,2018-06-17 21:51:23,C++14,mnaveenkumar20,GOODPERM,COOK95A,WA,0.08,15240
18921949,2018-06-17 21:51:19,C++14,horsbug98,NUMCOMP,COOK95A,WA,0,15240
18921923,2018-06-17 21:51:13,C++14,snohria97,GOODPERM,COOK95A,AC,0.04,15240
18921920,2018-06-17 21:51:12,C++14,iit_bhu,GOODPERM,COOK95A,WA,0.06,16064
18921910,2018-06-17 21:51:10,C++14,sajalsouravs,GOODPERM,COOK95A,AC,0.14,15232
18921907,2018-06-17 21:51:09,C++14,nuclode,GOODPERM,COOK95A,AC,0.06,15240
18921878,2018-06-17 21:51:01,C++14,isaf27,MINIONS,COOK95A,TLE,1.51,41832
18921874,2018-06-17 21:50:58,C++14,smelskiy,MINIONS,COOK95A,AC,0.42,97024
18921870,2018-06-17 21:50:57,C++14,t_bone_289,GOODPERM,COOK95A,AC,0.04,16064
18921859,2018-06-17 21:50:55,C++14,vsp4,GOODPERM,COOK95A,AC,0.01,15968
18921845,2018-06-17 21:50:50,C++14,da_201601462,GOODPERM,COOK95A,AC,0.07,16064
18921833,2018-06-17 21:50:47,C++14,chpipis,GOODPERM,COOK95A,TLE,1.01,3572736
18921834,2018-06-17 21:50:47,C++14,anhhungcolao,GOODPERM,COOK95A,AC,0.05,15232
18921828,2018-06-17 21:50:46,PYTH 3.5,fyfrog,MINIONS,COOK95A,WA,1.28,36488
18921818,2018-06-17 21:50:42,C++14,nai123,GOODPERM,COOK95A,WA,0.06,15240
18921796,2018-06-17 21:50:33,C++14,ahmedabdellah,GOODPERM,COOK95A,WA,0.06,15240
18921794,2018-06-17 21:50:32,C++14,anshul16227,GOODPERM,COOK95A,AC,0.07,15240
18921788,2018-06-17 21:50:31,C++14,hetshah1998,GOODPERM,COOK95A,AC,0.36,16064
18921786,2018-06-17 21:50:30,C,xt1033,GOODPERM,COOK95A,CTE,0,0
18921776,2018-06-17 21:50:26,C++14,tasmeemreza,GOODPERM,COOK95A,WA,0.02,15240
18921773,2018-06-17 21:50:25,C++14,pulkitjain41,GOODPERM,COOK95A,WA,0,15240
18921738,2018-06-17 21:50:15,C++14,adityaghosh996,GOODPERM,COOK95A,AC,0.06,16064
18921685,2018-06-17 21:49:59,C++14,rantd,GOODPERM,COOK95A,AC,0.06,16072
18921678,2018-06-17 21:49:56,C++14,mister,MINIONS,COOK95A,WA,0.19,26360
18921656,2018-06-17 21:49:48,JAVA,uwi,MINIONS,COOK95A,AC,1.4,4575232
18921648,2018-06-17 21:49:44,C++14,mariand,GOODPERM,COOK95A,WA,0,15240
18921640,2018-06-17 21:49:42,C++14,avi892nash,GOODPERM,COOK95A,AC,0.02,16064
18921625,2018-06-17 21:49:38,C++14,alcatraz24,SONYASEG,COOK95A,TLE,1.01,36208
18921622,2018-06-17 21:49:37,C++14,nightguy,GOODPERM,COOK95A,AC,0.01,15240
18921596,2018-06-17 21:49:31,C++14,shashwat_garg,MINIONS,COOK95A,WA,0.1,19192
18921580,2018-06-17 21:49:25,C++14,nuip,SONYASEG,COOK95A,AC,0.19,25376
18921555,2018-06-17 21:49:19,C++14,fsshakkhor,GOODPERM,COOK95A,AC,0,17360
18921559,2018-06-17 21:49:19,PYTH 3.5,jayr1305,NUMCOMP,COOK95A,WA,0.02,27704
18921544,2018-06-17 21:49:14,C++14,avi892nash,GOODPERM,COOK95A,WA,0.02,16064
18921527,2018-06-17 21:49:04,C++14,nirock123,GOODPERM,COOK95A,AC,0.1,16840
18921506,2018-06-17 21:48:56,C++14,horsbug98,NUMCOMP,COOK95A,WA,0,16064
18921505,2018-06-17 21:48:56,C++14,kapillamba4,GOODPERM,COOK95A,AC,0.58,15240
18921500,2018-06-17 21:48:53,C++14,shyamjalan,MINIONS,COOK95A,WA,0.08,19072
18921495,2018-06-17 21:48:53,C++14,adhyyan1252,MINIONS,COOK95A,TLE,1.51,21488
18921493,2018-06-17 21:48:52,C++14,h_trap,GOODPERM,COOK95A,AC,0.06,15240
18921489,2018-06-17 21:48:50,PYTH 3.5,fyfrog,MINIONS,COOK95A,WA,1.06,37136
18921484,2018-06-17 21:48:47,C++14,mariand,GOODPERM,COOK95A,WA,0,15232
18921475,2018-06-17 21:48:44,C++14,pikmike,GOODPERM,COOK95A,AC,0.12,16072
18921435,2018-06-17 21:48:34,C++14,fsouza,GOODPERM,COOK95A,RTE,0,15248
18921430,2018-06-17 21:48:32,C++14,isaf27,MINIONS,COOK95A,WA,0.61,34240
18921416,2018-06-17 21:48:30,C++14,beginner_214,GOODPERM,COOK95A,WA,0.09,18976
18921406,2018-06-17 21:48:26,C++14,pulkitjain41,GOODPERM,COOK95A,CTE,0,0
18921394,2018-06-17 21:48:22,C++14,sajalsouravs,GOODPERM,COOK95A,WA,0.14,16064
18921381,2018-06-17 21:48:18,C++14,swapnil159,GOODPERM,COOK95A,WA,0.1,23056
18921370,2018-06-17 21:48:16,C++14,raja1999,GOODPERM,COOK95A,AC,0.05,15240
18921349,2018-06-17 21:48:07,C++14,smelskiy,MINIONS,COOK95A,WA,0.37,96512
18921346,2018-06-17 21:48:06,C++14,utsav12071997,GOODPERM,COOK95A,AC,0.12,15240
18921345,2018-06-17 21:48:06,C++14,onemanarmy111,MINIONS,COOK95A,WA,0.27,20424
18921338,2018-06-17 21:48:02,C++14,gennady.korotkevich,MINIONS,COOK95A,AC,0.29,34496
18921303,2018-06-17 21:47:55,C++14,ftasb1,MINIONS,COOK95A,WA,0.08,16928
18921293,2018-06-17 21:47:50,C++14,pikmike,GOODPERM,COOK95A,WA,0.12,16072
18921285,2018-06-17 21:47:47,C++14,fayaz_007,GOODPERM,COOK95A,AC,0.01,15240
18921262,2018-06-17 21:47:41,JAVA,vatsal1998,GOODPERM,COOK95A,WA,0.17,4575232
18921255,2018-06-17 21:47:39,C++14,um_nik,GOODPERM,COOK95A,AC,0.09,15240
18921242,2018-06-17 21:47:33,C++14,rantd,GOODPERM,COOK95A,WA,0.06,15240
18921213,2018-06-17 21:47:24,C++14,ftuknights,GOODPERM,COOK95A,AC,0.02,16064
18921178,2018-06-17 21:47:11,JAVA,ptntialunrlsd,GOODPERM,COOK95A,AC,0.23,4575232
18921170,2018-06-17 21:47:09,C++14,vikas_nitd,GOODPERM,COOK95A,AC,0.01,16064
18921162,2018-06-17 21:47:05,C++14,ashishgup,GOODPERM,COOK95A,AC,0.01,15240
18921112,2018-06-17 21:46:44,JAVA,EgorK,GOODPERM,COOK95A,AC,0.26,4575232
18921091,2018-06-17 21:46:36,C++14,clown1331,GOODPERM,COOK95A,WA,0.12,16064
18921058,2018-06-17 21:46:22,C++14,mukesh_10,GOODPERM,COOK95A,AC,0.05,15240
18921049,2018-06-17 21:46:17,JAVA,xodiac,GOODPERM,COOK95A,AC,0.17,4575232
18921022,2018-06-17 21:46:06,C++14,ptnk131627,MINIONS,COOK95A,AC,0.21,25440
18921010,2018-06-17 21:46:03,C++14,adityaghosh996,GOODPERM,COOK95A,WA,0,16064
18920997,2018-06-17 21:45:59,C++14,kapillamba4,GOODPERM,COOK95A,WA,0.57,16064
18920982,2018-06-17 21:45:54,C++14,ciphereck,GOODPERM,COOK95A,AC,0.16,15248
18920979,2018-06-17 21:45:52,C++14,viralivora,MINIONS,COOK95A,WA,0.28,19808
18920966,2018-06-17 21:45:48,C++14,madhur4127,MINIONS,COOK95A,WA,0.08,31528
18920963,2018-06-17 21:45:47,C++14,peacemaro,GOODPERM,COOK95A,AC,0.01,15240
18920944,2018-06-17 21:45:40,C++14,dhirajfx3,GOODPERM,COOK95A,AC,0.1,15240
18920941,2018-06-17 21:45:39,C++14,anno,GOODPERM,COOK95A,AC,0.06,15240
18920934,2018-06-17 21:45:38,C++14,teja349,GOODPERM,COOK95A,AC,0.01,15240
18920895,2018-06-17 21:45:23,C++14,ania7,GOODPERM,COOK95A,AC,0.02,15232
18920871,2018-06-17 21:45:18,C++14,mittalshubham,GOODPERM,COOK95A,WA,0.02,15232
18920866,2018-06-17 21:45:15,C++14,hans1801,GOODPERM,COOK95A,AC,0.07,16016
18920856,2018-06-17 21:45:11,C++14,mukesh_10,GOODPERM,COOK95A,WA,0.05,15240
18920834,2018-06-17 21:45:04,C++14,mesbah_tanvir,GOODPERM,COOK95A,AC,0.13,15240
18920827,2018-06-17 21:45:01,C++14,gennady.korotkevich,SONYASEG,COOK95A,AC,0.26,21856
18920820,2018-06-17 21:44:59,C++14,federico_s,MINIONS,COOK95A,WA,0.25,18368
18920784,2018-06-17 21:44:44,JAVA,rahulkhairwar,GOODPERM,COOK95A,AC,0.13,4640768
18920776,2018-06-17 21:44:42,PYTH 3.5,sky_nik,GOODPERM,COOK95A,TLE,5.01,28384
18920758,2018-06-17 21:44:36,C++14,abdullah768,GOODPERM,COOK95A,AC,0.04,30864
18920752,2018-06-17 21:44:35,JAVA,xodiac,GOODPERM,COOK95A,WA,0.17,4575232
18920692,2018-06-17 21:44:15,C++14,anuj_2106,GOODPERM,COOK95A,AC,0.01,15240
18920690,2018-06-17 21:44:14,C++14,raja1999,GOODPERM,COOK95A,WA,0.04,15240
18920677,2018-06-17 21:44:10,PYTH 3.5,ayan_nitd,GOODPERM,COOK95A,TLE,5.01,37760
18920667,2018-06-17 21:44:07,PYTH 3.5,kkariya,MINIONS,COOK95A,RTE,0.01,28384
18920661,2018-06-17 21:44:05,C++14,pikmike,MINIONS,COOK95A,WA,0.2,25632
18920658,2018-06-17 21:44:04,C++14,mahir111,GOODPERM,COOK95A,WA,0,15240
18920634,2018-06-17 21:43:53,C++14,filyan,MINIONS,COOK95A,WA,0.26,28408
18920626,2018-06-17 21:43:52,C++14,stommydx,GOODPERM,COOK95A,AC,0.13,16064
18920601,2018-06-17 21:43:46,C++14,oreo_85,GOODPERM,COOK95A,AC,0.1,16064
18920597,2018-06-17 21:43:45,C++14,check1234,GOODPERM,COOK95A,AC,0.06,126336
18920590,2018-06-17 21:43:43,C++14,Ra16bit,GOODPERM,COOK95A,AC,0.03,16064
18920573,2018-06-17 21:43:37,PYPY,tejkiran_v,GOODPERM,COOK95A,AC,0.23,120576
18920569,2018-06-17 21:43:35,C++14,ashishgup,GOODPERM,COOK95A,WA,0,16064
18920495,2018-06-17 21:43:15,C++14,um_nik,SONYASEG,COOK95A,AC,0.15,27752
18920466,2018-06-17 21:43:02,C++14,reej,MINIONS,COOK95A,WA,0.08,15360
18920432,2018-06-17 21:42:48,C++14,fsouza,SONYASEG,COOK95A,AC,0.23,21856
18920406,2018-06-17 21:42:37,C++14,madhur4127,MINIONS,COOK95A,WA,0.08,29144
18920390,2018-06-17 21:42:34,JAVA,rahulkhairwar,GOODPERM,COOK95A,WA,0.14,4640768
18920384,2018-06-17 21:42:29,C++14,federico_s,MINIONS,COOK95A,WA,0.26,19192
18920378,2018-06-17 21:42:27,C++14,praveenkumar12,GOODPERM,COOK95A,AC,0.06,196992
18920371,2018-06-17 21:42:23,C++14,mister,GOODPERM,COOK95A,AC,0.07,16064
18920368,2018-06-17 21:42:21,C++14,abisheka,GOODPERM,COOK95A,AC,0.19,16064
18920358,2018-06-17 21:42:18,C++14,jtnydv25,GOODPERM,COOK95A,AC,0.07,15240
18920354,2018-06-17 21:42:16,C++14,soham1234,GOODPERM,COOK95A,AC,0.11,16064
18920335,2018-06-17 21:42:09,C++14,piyush4342,MINIONS,COOK95A,WA,0.24,15240
18920289,2018-06-17 21:41:48,C++14,yashjaiswal10,MINIONS,COOK95A,WA,0.06,19064
18920271,2018-06-17 21:41:38,C++14,ucntstopme,MINIONS,COOK95A,WA,0.26,18240
18920234,2018-06-17 21:41:19,C++14,harshit23897,MINIONS,COOK95A,WA,0.09,15360
18920225,2018-06-17 21:41:15,C++14,raveman,GOODPERM,COOK95A,AC,0.1,15240
18920209,2018-06-17 21:41:10,C++14,tautsjasiunsas,GOODPERM,COOK95A,AC,0.12,15240
18920195,2018-06-17 21:41:02,C++14,praveenkumar12,GOODPERM,COOK95A,WA,0.07,196992
18920179,2018-06-17 21:40:57,C++14,isaf27,GOODPERM,COOK95A,AC,0.03,15288
18920164,2018-06-17 21:40:46,C++14,gennady.korotkevich,GOODPERM,COOK95A,AC,0.15,16064
18920162,2018-06-17 21:40:45,C++14,abhineet14,GOODPERM,COOK95A,AC,0.07,16064
18920145,2018-06-17 21:40:34,PYPY,msm2k21,GOODPERM,COOK95A,AC,2.39,122624
18920126,2018-06-17 21:40:24,C++14,thai9cdb,GOODPERM,COOK95A,AC,0.12,18112
18920110,2018-06-17 21:40:14,C++14,gediminasel,GOODPERM,COOK95A,AC,0.04,15240
18920092,2018-06-17 21:40:03,JAVA,uwi,GOODPERM,COOK95A,AC,0.18,4575232
18920086,2018-06-17 21:40:00,C++14,gennady.korotkevich,GOODPERM,COOK95A,WA,0.15,16064
18920050,2018-06-17 21:39:40,C++14,daniel_1999,GOODPERM,COOK95A,AC,0.08,15240
18920045,2018-06-17 21:39:38,C++14,allllekssssa,GOODPERM,COOK95A,AC,0.12,23048
18920012,2018-06-17 21:39:19,C++14,underdog_eagle,GOODPERM,COOK95A,AC,0.1,15240
18919993,2018-06-17 21:39:10,JAVA,bohuss,GOODPERM,COOK95A,AC,0.15,4575232
18919985,2018-06-17 21:39:03,C++14,pinkfcpp,GOODPERM,COOK95A,AC,0.1,16064
18919965,2018-06-17 21:38:48,C++14,karolis_kusas,GOODPERM,COOK95A,AC,0.07,16064
18919934,2018-06-17 21:38:27,C++14,nuip,GOODPERM,COOK95A,AC,0.11,16064
18919923,2018-06-17 21:38:18,C++14,ucntstopme,MINIONS,COOK95A,WA,0.37,18248
18919917,2018-06-17 21:38:09,C++14,gediminasel,GOODPERM,COOK95A,WA,0.04,15240
18919910,2018-06-17 21:38:03,JAVA,EgorK,MINIONS,COOK95A,AC,0.45,4575232
18919894,2018-06-17 21:37:52,PYTH 3.5,jayr1305,NUMCOMP,COOK95A,TLE,2.51,39888
18919824,2018-06-17 21:36:41,C++14,nuip,GOODPERM,COOK95A,WA,0.1,15240
18919819,2018-06-17 21:36:35,C++14,nai123,MINIONS,COOK95A,WA,0.14,21368
18919814,2018-06-17 21:36:27,PYTH 3.5,darkshadowrule,NUMCOMP,COOK95A,RTE,0.02,27664
18919803,2018-06-17 21:35:59,C++14,gennady.korotkevich,MINIONS,COOK95A,WA,0.16,24928
18919799,2018-06-17 21:35:49,C++14,ucntstopme,MINIONS,COOK95A,WA,0.26,16680
18919793,2018-06-17 21:35:43,JAVA,bohuss,GOODPERM,COOK95A,WA,0.08,4575232
18919789,2018-06-17 21:35:38,C++14,neko_nyaa,GOODPERM,COOK95A,AC,0.06,15240
18919782,2018-06-17 21:35:26,C++14,nuip,GOODPERM,COOK95A,WA,0.11,15240
18919768,2018-06-17 21:34:52,PYTH 3.5,darkshadowrule,NUMCOMP,COOK95A,RTE,0.01,27704
18919735,2018-06-17 21:31:47,PYPY,code_blast,NUMCOMP,COOK95A,WA,0.04,119552
